APR-DRG,SEVERITY,DRG_CODE,MDC,DESCRIPTION,WEIGHT
892,1,8921,24,HIV W Major HIV Related Condition,0.8407
892,2,8922,24,HIV W Major HIV Related Condition,0.8407
892,3,8923,24,HIV W Major HIV Related Condition,1.2528
892,4,8924,24,HIV W Major HIV Related Condition,2.6101
893,1,8931,24,HIV W Multiple Significant HIV Related Conditions,0.6557
893,2,8932,24,HIV W Multiple Significant HIV Related Conditions,0.8921
893,3,8933,24,HIV W Multiple Significant HIV Related Conditions,1.3118
893,4,8934,24,HIV W Multiple Significant HIV Related Conditions,1.3621
894,1,8941,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,0.545
894,2,8942,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,0.6724
894,3,8943,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,1.0455
894,4,8944,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,1.0521
910,1,9101,25,Craniotomy For Multiple Significant Trauma,2.613802368652643
910,2,9102,25,Craniotomy For Multiple Significant Trauma,2.613802368652643
910,3,9103,25,Craniotomy For Multiple Significant Trauma,3.7946
910,4,9104,25,Craniotomy For Multiple Significant Trauma,6.9531
911,1,9111,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.0596
911,2,9112,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.0857
911,3,9113,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.6056
911,4,9114,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,6.6343
912,1,9121,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,2.4453
912,2,9122,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,2.4453
912,3,9123,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,4.0039
912,4,9124,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,7.2751
930,1,9301,25,Multiple Significant Trauma W/O O.R. Procedure,0.593
930,2,9302,25,Multiple Significant Trauma W/O O.R. Procedure,0.9463
930,3,9303,25,Multiple Significant Trauma W/O O.R. Procedure,1.6742
930,4,9304,25,Multiple Significant Trauma W/O O.R. Procedure,3.6226
950,1,9501,UNK,Extensive Procedure Unrelated To Principal Diagnosis,1.2103
950,2,9502,UNK,Extensive Procedure Unrelated To Principal Diagnosis,2.2825
950,3,9503,UNK,Extensive Procedure Unrelated To Principal Diagnosis,4.0303
950,4,9504,UNK,Extensive Procedure Unrelated To Principal Diagnosis,8.2063
951,1,9511,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,0.9397
951,2,9512,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,1.4958
951,3,9513,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,3.0114
951,4,9514,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,6.5988
952,1,9521,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,0.7435
952,2,9522,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,1.2367
952,3,9523,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,2.5426
952,4,9524,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,5.9208
