APR-DRG,SEVERITY,DRG_CODE,MDC,DESCRIPTION,WEIGHT
892,4,8924,24,HIV W Major HIV Related Condition,3.0101
893,1,8931,24,HIV W Multiple Significant HIV Related Conditions,0.9667
893,2,8932,24,HIV W Multiple Significant HIV Related Conditions,1.1006
893,3,8933,24,HIV W Multiple Significant HIV Related Conditions,1.5277
893,4,8934,24,HIV W Multiple Significant HIV Related Conditions,1.5498
894,1,8941,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,0.5979
894,2,8942,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,0.7749
894,3,8943,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,1.1511
894,4,8944,24,HIV W One Signif HIV Cond Or W/O Signif Related Cond,1.1684
910,1,9101,25,Craniotomy For Multiple Significant Trauma,3.7329
910,2,9102,25,Craniotomy For Multiple Significant Trauma,3.7329
910,3,9103,25,Craniotomy For Multiple Significant Trauma,4.0537
910,4,9104,25,Craniotomy For Multiple Significant Trauma,8.2916
911,1,9111,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.3126
911,2,9112,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.3126
911,3,9113,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,2.8389
911,4,9114,25,Extensive Abdominal/Thoraic Procedures For Mult Significant Trauma,6.3445
912,1,9121,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,2.4757
912,2,9122,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,2.4757
912,3,9123,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,4.7029
912,4,9124,25,Musculoskeletal & Other Procedures For Multiple Significant Trauma,8.6341
930,1,9301,25,Multiple Significant Trauma W/O O.R. Procedure,0.735
930,2,9302,25,Multiple Significant Trauma W/O O.R. Procedure,1.0526
930,3,9303,25,Multiple Significant Trauma W/O O.R. Procedure,1.8511
930,4,9304,25,Multiple Significant Trauma W/O O.R. Procedure,4.6288
950,1,9501,UNK,Extensive Procedure Unrelated To Principal Diagnosis,1.3632
950,2,9502,UNK,Extensive Procedure Unrelated To Principal Diagnosis,2.663
950,3,9503,UNK,Extensive Procedure Unrelated To Principal Diagnosis,4.7314
950,4,9504,UNK,Extensive Procedure Unrelated To Principal Diagnosis,8.927
951,1,9511,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,0.9598
951,2,9512,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,1.5307
951,3,9513,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,3.0855
951,4,9514,UNK,Moderately Extensive Procedure Unrelated To Principal Diagnosis,7.0304
952,1,9521,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,0.8014
952,2,9522,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,1.2684
952,3,9523,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,2.6422
952,4,9524,UNK,Nonextensive Procedure Unrelated To Principal Diagnosis,6.7524
